id,name,pinyin,aliases,common_brands,indications,contraindications,dosage,side_effects,precautions,storage,pregnancy_level,pregnancy_desc,lactation_level,lactation_desc,children_usable,children_desc,is_hot,is_active
464,鼻炎宁,鼻炎宁,,,鼻炎宁，详见说明书,详见说明书,详见说明书,详见说明书,详见说明书,,,,,,True,,True,True
465,鼻炎片,鼻炎片,,,鼻炎片，详见说明书,详见说明书,详见说明书,详见说明书,详见说明书,,,,,,True,,True,True
466,通窍鼻炎片,通窍鼻炎片,,,通窍鼻炎片，详见说明书,详见说明书,详见说明书,详见说明书,详见说明书,,,,,,True,,True,True
467,霍胆丸,霍胆丸,,,霍胆丸，详见说明书,详见说明书,详见说明书,详见说明书,详见说明书,,,,,,True,,True,True
468,辛夷鼻炎丸,辛夷鼻炎丸,,,辛夷鼻炎丸，详见说明书,详见说明书,详见说明书,详见说明书,详见说明书,,,,,,True,,True,True
469,千柏鼻炎片,千柏鼻炎片,,,千柏鼻炎片，详见说明书,详见说明书,详见说明书,详见说明书,详见说明书,,,,,,True,,True,True
470,鼻渊通窍颗粒,鼻渊通窍颗粒,,,鼻渊通窍颗粒，详见说明书,详见说明书,详见说明书,详见说明书,详见说明书,,,,,,True,,True,True
471,鼻渊舒口服液,鼻渊舒口服液,,,鼻渊舒口服液，详见说明书,详见说明书,详见说明书,详见说明书,详见说明书,,,,,,True,,True,True
472,标准桃金油油滴鼻液,标准桃金油油滴鼻液,,,标准桃金油油滴鼻液，详见说明书,详见说明书,详见说明书,详见说明书,详见说明书,,,,,,True,,True,True
473,薄荷脑滴鼻液,薄荷脑滴鼻液,,,薄荷脑滴鼻液，详见说明书,详见说明书,详见说明书,详见说明书,详见说明书,,,,,,True,,True,True
474,复方薄荷脑滴鼻液,复方薄荷脑滴鼻液,,,复方薄荷脑滴鼻液，详见说明书,详见说明书,详见说明书,详见说明书,详见说明书,,,,,,True,,True,True
475,盐酸麻黄碱滴鼻液,盐酸麻黄碱滴鼻液,,,盐酸麻黄碱滴鼻液，详见说明书,详见说明书,详见说明书,详见说明书,详见说明书,,,,,,True,,True,True
476,克霉唑阴道片,克霉唑阴道片,,,克霉唑阴道片，详见说明书,详见说明书,详见说明书,详见说明书,详见说明书,,,,,,True,,True,True
477,咪康唑栓剂,咪康唑栓剂,,,咪康唑栓剂，详见说明书,详见说明书,详见说明书,详见说明书,详见说明书,,,,,,True,,True,True
478,硝呋太尔制霉素阴道栓,硝呋太尔制霉素阴道栓,,,硝呋太尔制霉素阴道栓，详见说明书,详见说明书,详见说明书,详见说明书,详见说明书,,,,,,True,,True,True
479,甲硝唑栓,甲硝唑栓,,,甲硝唑栓，详见说明书,详见说明书,详见说明书,详见说明书,详见说明书,,,,,,True,,True,True
480,甲硝唑阴道泡腾片,甲硝唑阴道泡腾片,,,甲硝唑阴道泡腾片，详见说明书,详见说明书,详见说明书,详见说明书,详见说明书,,,,,,True,,True,True
481,双唑泰栓,双唑泰栓,,,双唑泰栓，详见说明书,详见说明书,详见说明书,详见说明书,详见说明书,,,,,,True,,True,True
482,保妇康栓,保妇康栓,,,保妇康栓，详见说明书,详见说明书,详见说明书,详见说明书,详见说明书,,,,,,True,,True,True
483,消糜栓,消糜栓,,,消糜栓，详见说明书,详见说明书,详见说明书,详见说明书,详见说明书,,,,,,True,,True,True
484,洁尔阴洗液,洁尔阴洗液,,,洁尔阴洗液，详见说明书,详见说明书,详见说明书,详见说明书,详见说明书,,,,,,True,,True,True
485,红核妇洁洗液,红核妇洁洗液,,,红核妇洁洗液，详见说明书,详见说明书,详见说明书,详见说明书,详见说明书,,,,,,True,,True,True
486,妇炎洁,妇炎洁,,,妇炎洁，详见说明书,详见说明书,详见说明书,详见说明书,详见说明书,,,,,,True,,True,True
487,聚维酮碘含漱液,聚维酮碘含漱液,,,聚维酮碘含漱液，详见说明书,详见说明书,详见说明书,详见说明书,详见说明书,,,,,,True,,True,True
488,克林霉素磷酸酯阴道凝胶,克林霉素磷酸酯阴道凝胶,,,克林霉素磷酸酯阴道凝胶，详见说明书,详见说明书,详见说明书,详见说明书,详见说明书,,,,,,True,,True,True
489,壬苯醇醚,壬苯醇醚,,,壬苯醇醚，详见说明书,详见说明书,详见说明书,详见说明书,详见说明书,,,,,,True,,True,True
490,苯扎氯铵,苯扎氯铵,,,苯扎氯铵，详见说明书,详见说明书,详见说明书,详见说明书,详见说明书,,,,,,True,,True,True
491,乳酸菌阴道胶囊,乳酸菌阴道胶囊,,,乳酸菌阴道胶囊，详见说明书,详见说明书,详见说明书,详见说明书,详见说明书,,,,,,True,,True,True
492,定君生,定君生,,,定君生，详见说明书,详见说明书,详见说明书,详见说明书,详见说明书,,,,,,True,,True,True
493,乌鸡白凤丸,乌鸡白凤丸,,,乌鸡白凤丸，详见说明书,详见说明书,详见说明书,详见说明书,详见说明书,,,,,,True,,True,True
494,加味逍遥丸,加味逍遥丸,,,加味逍遥丸，详见说明书,详见说明书,详见说明书,详见说明书,详见说明书,,,,,,True,,True,True
495,丹栀逍遥丸,丹栀逍遥丸,,,丹栀逍遥丸，详见说明书,详见说明书,详见说明书,详见说明书,详见说明书,,,,,,True,,True,True
496,妇科千金片,妇科千金片,,,妇科千金片，详见说明书,详见说明书,详见说明书,详见说明书,详见说明书,,,,,,True,,True,True
497,花红片,花红片,,,花红片，详见说明书,详见说明书,详见说明书,详见说明书,详见说明书,,,,,,True,,True,True
498,抗宫炎片,抗宫炎片,,,抗宫炎片，详见说明书,详见说明书,详见说明书,详见说明书,详见说明书,,,,,,True,,True,True
499,保济丸,保济丸,,,保济丸，详见说明书,详见说明书,详见说明书,详见说明书,详见说明书,,,,,,True,,True,True
500,艾附暖宫丸,艾附暖宫丸,,,艾附暖宫丸，详见说明书,详见说明书,详见说明书,详见说明书,详见说明书,,,,,,True,,True,True
501,益母草颗粒,益母草颗粒,,,益母草颗粒，详见说明书,详见说明书,详见说明书,详见说明书,详见说明书,,,,,,True,,True,True
502,小儿氨酚黄那敏颗粒,小儿氨酚黄那敏颗粒,,,小儿氨酚黄那敏颗粒，详见说明书,详见说明书,详见说明书,详见说明书,详见说明书,,,,,,True,,True,True
503,小儿布洛芬栓,小儿布洛芬栓,,,小儿布洛芬栓，详见说明书,详见说明书,详见说明书,详见说明书,详见说明书,,,,,,True,,True,True
504,小儿氨酚烷那敏颗粒,小儿氨酚烷那敏颗粒,,,小儿氨酚烷那敏颗粒，详见说明书,详见说明书,详见说明书,详见说明书,详见说明书,,,,,,True,,True,True
505,小儿感冒颗粒,小儿感冒颗粒,,,小儿感冒颗粒，详见说明书,详见说明书,详见说明书,详见说明书,详见说明书,,,,,,True,,True,True
506,小儿热速清口服液,小儿热速清口服液,,,小儿热速清口服液，详见说明书,详见说明书,详见说明书,详见说明书,详见说明书,,,,,,True,,True,True
507,小儿咽扁颗粒,小儿咽扁颗粒,,,小儿咽扁颗粒，详见说明书,详见说明书,详见说明书,详见说明书,详见说明书,,,,,,True,,True,True
508,小儿解感康,小儿解感康,,,小儿解感康，详见说明书,详见说明书,详见说明书,详见说明书,详见说明书,,,,,,True,,True,True
509,小儿止咳糖浆,小儿止咳糖浆,,,小儿止咳糖浆，详见说明书,详见说明书,详见说明书,详见说明书,详见说明书,,,,,,True,,True,True
510,小儿化痰止咳颗粒,小儿化痰止咳颗粒,,,小儿化痰止咳颗粒，详见说明书,详见说明书,详见说明书,详见说明书,详见说明书,,,,,,True,,True,True
511,小儿消积止咳口服液,小儿消积止咳口服液,,,小儿消积止咳口服液，详见说明书,详见说明书,详见说明书,详见说明书,详见说明书,,,,,,True,,True,True
512,醒脾养儿颗粒,醒脾养儿颗粒,,,醒脾养儿颗粒，详见说明书,详见说明书,详见说明书,详见说明书,详见说明书,,,,,,True,,True,True
513,婴儿健脾散,婴儿健脾散,,,婴儿健脾散，详见说明书,详见说明书,详见说明书,详见说明书,详见说明书,,,,,,True,,True,True
514,小儿康颗粒,小儿康颗粒,,,小儿康颗粒，详见说明书,详见说明书,详见说明书,详见说明书,详见说明书,,,,,,True,,True,True
515,小儿七星茶,小儿七星茶,,,小儿七星茶，详见说明书,详见说明书,详见说明书,详见说明书,详见说明书,,,,,,True,,True,True
516,王氏保赤丸,王氏保赤丸,,,王氏保赤丸，详见说明书,详见说明书,详见说明书,详见说明书,详见说明书,,,,,,True,,True,True
517,至宝锭,至宝锭,,,至宝锭，详见说明书,详见说明书,详见说明书,详见说明书,详见说明书,,,,,,True,,True,True
518,小儿咳喘灵,小儿咳喘灵,,,小儿咳喘灵，详见说明书,详见说明书,详见说明书,详见说明书,详见说明书,,,,,,True,,True,True
519,小儿肺热咳喘口服液,小儿肺热咳喘口服液,,,小儿肺热咳喘口服液，详见说明书,详见说明书,详见说明书,详见说明书,详见说明书,,,,,,True,,True,True
520,小儿豉翘清热颗粒,小儿豉翘清热颗粒,,,小儿豉翘清热颗粒，详见说明书,详见说明书,详见说明书,详见说明书,详见说明书,,,,,,True,,True,True
521,健儿清解液,健儿清解液,,,健儿清解液，详见说明书,详见说明书,详见说明书,详见说明书,详见说明书,,,,,,True,,True,True
522,小儿热速清,小儿热速清,,,小儿热速清，详见说明书,详见说明书,详见说明书,详见说明书,详见说明书,,,,,,True,,True,True
523,洛索洛芬钠片,洛索洛芬钠片,,,洛索洛芬钠片，详见说明书,详见说明书,详见说明书,详见说明书,详见说明书,,,,,,True,,True,True
524,来曲唑,来曲唑,,,来曲唑，详见说明书,详见说明书,详见说明书,详见说明书,详见说明书,,,,,,True,,True,True
525,阿那曲唑,阿那曲唑,,,阿那曲唑，详见说明书,详见说明书,详见说明书,详见说明书,详见说明书,,,,,,True,,True,True
526,依西美坦,依西美坦,,,依西美坦，详见说明书,详见说明书,详见说明书,详见说明书,详见说明书,,,,,,True,,True,True
527,他莫昔芬,他莫昔芬,,,他莫昔芬，详见说明书,详见说明书,详见说明书,详见说明书,详见说明书,,,,,,True,,True,True
528,托瑞米芬,托瑞米芬,,,托瑞米芬，详见说明书,详见说明书,详见说明书,详见说明书,详见说明书,,,,,,True,,True,True
529,氟维司群,氟维司群,,,氟维司群，详见说明书,详见说明书,详见说明书,详见说明书,详见说明书,,,,,,True,,True,True
530,吉非替尼,吉非替尼,,,吉非替尼，详见说明书,详见说明书,详见说明书,详见说明书,详见说明书,,,,,,True,,True,True
531,厄洛替尼,厄洛替尼,,,厄洛替尼，详见说明书,详见说明书,详见说明书,详见说明书,详见说明书,,,,,,True,,True,True
532,埃克替尼,埃克替尼,,,埃克替尼，详见说明书,详见说明书,详见说明书,详见说明书,详见说明书,,,,,,True,,True,True
533,奥希替尼,奥希替尼,,,奥希替尼，详见说明书,详见说明书,详见说明书,详见说明书,详见说明书,,,,,,True,,True,True
534,索拉非尼,索拉非尼,,,索拉非尼，详见说明书,详见说明书,详见说明书,详见说明书,详见说明书,,,,,,True,,True,True
535,舒尼替尼,舒尼替尼,,,舒尼替尼，详见说明书,详见说明书,详见说明书,详见说明书,详见说明书,,,,,,True,,True,True
536,伊马替尼,伊马替尼,,,伊马替尼，详见说明书,详见说明书,详见说明书,详见说明书,详见说明书,,,,,,True,,True,True
537,达沙替尼,达沙替尼,,,达沙替尼，详见说明书,详见说明书,详见说明书,详见说明书,详见说明书,,,,,,True,,True,True
538,尼洛替尼,尼洛替尼,,,尼洛替尼，详见说明书,详见说明书,详见说明书,详见说明书,详见说明书,,,,,,True,,True,True
539,拉帕替尼,拉帕替尼,,,拉帕替尼，详见说明书,详见说明书,详见说明书,详见说明书,详见说明书,,,,,,True,,True,True
540,帕唑帕尼,帕唑帕尼,,,帕唑帕尼，详见说明书,详见说明书,详见说明书,详见说明书,详见说明书,,,,,,True,,True,True
541,贝伐珠单抗,贝伐珠单抗,,,贝伐珠单抗，详见说明书,详见说明书,详见说明书,详见说明书,详见说明书,,,,,,True,,True,True
542,曲妥珠单抗,曲妥珠单抗,,,曲妥珠单抗，详见说明书,详见说明书,详见说明书,详见说明书,详见说明书,,,,,,True,,True,True
543,利妥昔单抗,利妥昔单抗,,,利妥昔单抗，详见说明书,详见说明书,详见说明书,详见说明书,详见说明书,,,,,,True,,True,True
544,西妥昔单抗,西妥昔单抗,,,西妥昔单抗，详见说明书,详见说明书,详见说明书,详见说明书,详见说明书,,,,,,True,,True,True
545,硼替佐米,硼替佐米,,,硼替佐米，详见说明书,详见说明书,详见说明书,详见说明书,详见说明书,,,,,,True,,True,True
546,卡铂,卡铂,,,卡铂，详见说明书,详见说明书,详见说明书,详见说明书,详见说明书,,,,,,True,,True,True
547,顺铂,顺铂,,,顺铂，详见说明书,详见说明书,详见说明书,详见说明书,详见说明书,,,,,,True,,True,True
548,奥沙利铂,奥沙利铂,,,奥沙利铂，详见说明书,详见说明书,详见说明书,详见说明书,详见说明书,,,,,,True,,True,True
549,紫杉醇,紫杉醇,,,紫杉醇，详见说明书,详见说明书,详见说明书,详见说明书,详见说明书,,,,,,True,,True,True
550,多西他赛,多西他赛,,,多西他赛，详见说明书,详见说明书,详见说明书,详见说明书,详见说明书,,,,,,True,,True,True
551,长春瑞滨,长春瑞滨,,,长春瑞滨，详见说明书,详见说明书,详见说明书,详见说明书,详见说明书,,,,,,True,,True,True
552,吉西他滨,吉西他滨,,,吉西他滨，详见说明书,详见说明书,详见说明书,详见说明书,详见说明书,,,,,,True,,True,True
553,氟尿嘧啶,氟尿嘧啶,,,氟尿嘧啶，详见说明书,详见说明书,详见说明书,详见说明书,详见说明书,,,,,,True,,True,True
554,卡培他滨,卡培他滨,,,卡培他滨，详见说明书,详见说明书,详见说明书,详见说明书,详见说明书,,,,,,True,,True,True
555,替吉奥胶囊,替吉奥胶囊,,,替吉奥胶囊，详见说明书,详见说明书,详见说明书,详见说明书,详见说明书,,,,,,True,,True,True
556,依托泊苷,依托泊苷,,,依托泊苷，详见说明书,详见说明书,详见说明书,详见说明书,详见说明书,,,,,,True,,True,True
557,多柔比星,多柔比星,,,多柔比星，详见说明书,详见说明书,详见说明书,详见说明书,详见说明书,,,,,,True,,True,True
558,表柔比星,表柔比星,,,表柔比星，详见说明书,详见说明书,详见说明书,详见说明书,详见说明书,,,,,,True,,True,True
559,甲氨蝶呤,甲氨蝶呤,,,甲氨蝶呤，详见说明书,详见说明书,详见说明书,详见说明书,详见说明书,,,,,,True,,True,True
560,环磷酰胺,环磷酰胺,,,环磷酰胺，详见说明书,详见说明书,详见说明书,详见说明书,详见说明书,,,,,,True,,True,True
561,长春新碱,长春新碱,,,长春新碱，详见说明书,详见说明书,详见说明书,详见说明书,详见说明书,,,,,,True,,True,True
562,长春地辛,长春地辛,,,长春地辛，详见说明书,详见说明书,详见说明书,详见说明书,详见说明书,,,,,,True,,True,True
563,柔红霉素,柔红霉素,,,柔红霉素，详见说明书,详见说明书,详见说明书,详见说明书,详见说明书,,,,,,True,,True,True
564,阿糖胞苷,阿糖胞苷,,,阿糖胞苷，详见说明书,详见说明书,详见说明书,详见说明书,详见说明书,,,,,,True,,True,True
565,氟达拉滨,氟达拉滨,,,氟达拉滨，详见说明书,详见说明书,详见说明书,详见说明书,详见说明书,,,,,,True,,True,True
566,羟基脲,羟基脲,,,羟基脲，详见说明书,详见说明书,详见说明书,详见说明书,详见说明书,,,,,,True,,True,True
567,白消安,白消安,,,白消安，详见说明书,详见说明书,详见说明书,详见说明书,详见说明书,,,,,,True,,True,True
568,干扰素,干扰素,,,干扰素，详见说明书,详见说明书,详见说明书,详见说明书,详见说明书,,,,,,True,,True,True
569,沙利度胺,沙利度胺,,,沙利度胺，详见说明书,详见说明书,详见说明书,详见说明书,详见说明书,,,,,,True,,True,True
570,来那度胺,来那度胺,,,来那度胺，详见说明书,详见说明书,详见说明书,详见说明书,详见说明书,,,,,,True,,True,True
571,泊马度胺,泊马度胺,,,泊马度胺，详见说明书,详见说明书,详见说明书,详见说明书,详见说明书,,,,,,True,,True,True
572,伊沙佐星,伊沙佐星,,,伊沙佐星，详见说明书,详见说明书,详见说明书,详见说明书,详见说明书,,,,,,True,,True,True
573,地西他滨,地西他滨,,,地西他滨，详见说明书,详见说明书,详见说明书,详见说明书,详见说明书,,,,,,True,,True,True
574,阿扎胞苷,阿扎胞苷,,,阿扎胞苷，详见说明书,详见说明书,详见说明书,详见说明书,详见说明书,,,,,,True,,True,True
575,替莫唑胺,替莫唑胺,,,替莫唑胺，详见说明书,详见说明书,详见说明书,详见说明书,详见说明书,,,,,,True,,True,True
576,硫唑嘌呤,硫唑嘌呤,,,硫唑嘌呤，详见说明书,详见说明书,详见说明书,详见说明书,详见说明书,,,,,,True,,True,True
577,环孢素,环孢素,,,环孢素，详见说明书,详见说明书,详见说明书,详见说明书,详见说明书,,,,,,True,,True,True
578,霉酚酸酯,霉酚酸酯,,,霉酚酸酯，详见说明书,详见说明书,详见说明书,详见说明书,详见说明书,,,,,,True,,True,True
579,咪唑立宾,咪唑立宾,,,咪唑立宾，详见说明书,详见说明书,详见说明书,详见说明书,详见说明书,,,,,,True,,True,True
580,克拉屈滨,克拉屈滨,,,克拉屈滨，详见说明书,详见说明书,详见说明书,详见说明书,详见说明书,,,,,,True,,True,True
581,白介素-2,白介素-2,,,白介素-2，详见说明书,详见说明书,详见说明书,详见说明书,详见说明书,,,,,,True,,True,True
582,胸腺法新,胸腺法新,,,胸腺法新，详见说明书,详见说明书,详见说明书,详见说明书,详见说明书,,,,,,True,,True,True
583,重组人干扰素α2b,重组人干扰素α2b,,,重组人干扰素α2b，详见说明书,详见说明书,详见说明书,详见说明书,详见说明书,,,,,,True,,True,True
584,重组人干扰素α1b,重组人干扰素α1b,,,重组人干扰素α1b，详见说明书,详见说明书,详见说明书,详见说明书,详见说明书,,,,,,True,,True,True
585,重组人干扰素γ,重组人干扰素γ,,,重组人干扰素γ，详见说明书,详见说明书,详见说明书,详见说明书,详见说明书,,,,,,True,,True,True
586,聚乙二醇干扰素α-2a,聚乙二醇干扰素α-2a,,,聚乙二醇干扰素α-2a，详见说明书,详见说明书,详见说明书,详见说明书,详见说明书,,,,,,True,,True,True
587,扎那米韦,扎那米韦,,,扎那米韦，详见说明书,详见说明书,详见说明书,详见说明书,详见说明书,,,,,,True,,True,True
588,帕拉米韦,帕拉米韦,,,帕拉米韦，详见说明书,详见说明书,详见说明书,详见说明书,详见说明书,,,,,,True,,True,True
589,阿比多尔,阿比多尔,,,阿比多尔，详见说明书,详见说明书,详见说明书,详见说明书,详见说明书,,,,,,True,,True,True
590,利巴韦林,利巴韦林,,,利巴韦林，详见说明书,详见说明书,详见说明书,详见说明书,详见说明书,,,,,,True,,True,True
591,更昔洛韦,更昔洛韦,,,更昔洛韦，详见说明书,详见说明书,详见说明书,详见说明书,详见说明书,,,,,,True,,True,True
592,缬更昔洛韦,缬更昔洛韦,,,缬更昔洛韦，详见说明书,详见说明书,详见说明书,详见说明书,详见说明书,,,,,,True,,True,True
593,伐昔洛韦,伐昔洛韦,,,伐昔洛韦，详见说明书,详见说明书,详见说明书,详见说明书,详见说明书,,,,,,True,,True,True
594,泛昔洛韦,泛昔洛韦,,,泛昔洛韦，详见说明书,详见说明书,详见说明书,详见说明书,详见说明书,,,,,,True,,True,True
595,阿昔洛韦,阿昔洛韦,,,阿昔洛韦，详见说明书,详见说明书,详见说明书,详见说明书,详见说明书,,,,,,True,,True,True
596,拉米夫定,拉米夫定,,,拉米夫定，详见说明书,详见说明书,详见说明书,详见说明书,详见说明书,,,,,,True,,True,True
597,阿德福韦酯,阿德福韦酯,,,阿德福韦酯，详见说明书,详见说明书,详见说明书,详见说明书,详见说明书,,,,,,True,,True,True
598,恩替卡韦,恩替卡韦,,,恩替卡韦，详见说明书,详见说明书,详见说明书,详见说明书,详见说明书,,,,,,True,,True,True
599,替比夫定,替比夫定,,,替比夫定，详见说明书,详见说明书,详见说明书,详见说明书,详见说明书,,,,,,True,,True,True
600,替诺福韦,替诺福韦,,,替诺福韦，详见说明书,详见说明书,详见说明书,详见说明书,详见说明书,,,,,,True,,True,True
601,索磷布韦,索磷布韦,,,索磷布韦，详见说明书,详见说明书,详见说明书,详见说明书,详见说明书,,,,,,True,,True,True
602,达卡他韦,达卡他韦,,,达卡他韦，详见说明书,详见说明书,详见说明书,详见说明书,详见说明书,,,,,,True,,True,True
603,奥比他韦,奥比他韦,,,奥比他韦，详见说明书,详见说明书,详见说明书,详见说明书,详见说明书,,,,,,True,,True,True
604,维帕他韦,维帕他韦,,,维帕他韦，详见说明书,详见说明书,详见说明书,详见说明书,详见说明书,,,,,,True,,True,True
605,格拉瑞瑞韦,格拉瑞瑞韦,,,格拉瑞瑞韦，详见说明书,详见说明书,详见说明书,详见说明书,详见说明书,,,,,,True,,True,True
606,氟康唑,氟康唑,,,氟康唑，详见说明书,详见说明书,详见说明书,详见说明书,详见说明书,,,,,,True,,True,True
607,伊曲康唑,伊曲康唑,,,伊曲康唑，详见说明书,详见说明书,详见说明书,详见说明书,详见说明书,,,,,,True,,True,True
608,伏立康唑,伏立康唑,,,伏立康唑，详见说明书,详见说明书,详见说明书,详见说明书,详见说明书,,,,,,True,,True,True
609,泊沙康唑,泊沙康唑,,,泊沙康唑，详见说明书,详见说明书,详见说明书,详见说明书,详见说明书,,,,,,True,,True,True
610,两性霉素B,两性霉素b,,,两性霉素B，详见说明书,详见说明书,详见说明书,详见说明书,详见说明书,,,,,,True,,True,True
611,制霉菌素,制霉菌素,,,制霉菌素，详见说明书,详见说明书,详见说明书,详见说明书,详见说明书,,,,,,True,,True,True
612,克霉唑,克霉唑,,,克霉唑，详见说明书,详见说明书,详见说明书,详见说明书,详见说明书,,,,,,True,,True,True
613,咪康唑,咪康唑,,,咪康唑，详见说明书,详见说明书,详见说明书,详见说明书,详见说明书,,,,,,True,,True,True
614,酮康唑,酮康唑,,,酮康唑，详见说明书,详见说明书,详见说明书,详见说明书,详见说明书,,,,,,True,,True,True
615,特比萘芬,特比萘芬,,,特比萘芬，详见说明书,详见说明书,详见说明书,详见说明书,详见说明书,,,,,,True,,True,True
616,联苯苄唑,联苯苄唑,,,联苯苄唑，详见说明书,详见说明书,详见说明书,详见说明书,详见说明书,,,,,,True,,True,True
617,卡泊芬净,卡泊芬净,,,卡泊芬净，详见说明书,详见说明书,详见说明书,详见说明书,详见说明书,,,,,,True,,True,True
618,米卡芬净,米卡芬净,,,米卡芬净，详见说明书,详见说明书,详见说明书,详见说明书,详见说明书,,,,,,True,,True,True
619,阿莫罗芬,阿莫罗芬,,,阿莫罗芬，详见说明书,详见说明书,详见说明书,详见说明书,详见说明书,,,,,,True,,True,True
620,环吡酮胺,环吡酮胺,,,环吡酮胺，详见说明书,详见说明书,详见说明书,详见说明书,详见说明书,,,,,,True,,True,True
621,舍他康唑,舍他康唑,,,舍他康唑，详见说明书,详见说明书,详见说明书,详见说明书,详见说明书,,,,,,True,,True,True
622,氟胞嘧啶,氟胞嘧啶,,,氟胞嘧啶，详见说明书,详见说明书,详见说明书,详见说明书,详见说明书,,,,,,True,,True,True
623,阿苯达唑,阿苯达唑,,,阿苯达唑，详见说明书,详见说明书,详见说明书,详见说明书,详见说明书,,,,,,True,,True,True
624,甲苯咪唑,甲苯咪唑,,,甲苯咪唑，详见说明书,详见说明书,详见说明书,详见说明书,详见说明书,,,,,,True,,True,True
625,吡喹酮,吡喹酮,,,吡喹酮，详见说明书,详见说明书,详见说明书,详见说明书,详见说明书,,,,,,True,,True,True
626,氯喹,氯喹,,,氯喹，详见说明书,详见说明书,详见说明书,详见说明书,详见说明书,,,,,,True,,True,True
627,青蒿素,青蒿素,,,青蒿素，详见说明书,详见说明书,详见说明书,详见说明书,详见说明书,,,,,,True,,True,True
628,蒿甲醚,蒿甲醚,,,蒿甲醚，详见说明书,详见说明书,详见说明书,详见说明书,详见说明书,,,,,,True,,True,True
629,双氢青蒿素,双氢青蒿素,,,双氢青蒿素，详见说明书,详见说明书,详见说明书,详见说明书,详见说明书,,,,,,True,,True,True
630,青蒿琥酯,青蒿琥酯,,,青蒿琥酯，详见说明书,详见说明书,详见说明书,详见说明书,详见说明书,,,,,,True,,True,True
631,本芴醇,本芴醇,,,本芴醇，详见说明书,详见说明书,详见说明书,详见说明书,详见说明书,,,,,,True,,True,True
632,乙胺嗪,乙胺嗪,,,乙胺嗪，详见说明书,详见说明书,详见说明书,详见说明书,详见说明书,,,,,,True,,True,True
633,硝唑尼特,硝唑尼特,,,硝唑尼特，详见说明书,详见说明书,详见说明书,详见说明书,详见说明书,,,,,,True,,True,True
634,葡萄糖试纸,葡萄糖试纸,,,葡萄糖试纸，详见说明书,详见说明书,详见说明书,详见说明书,详见说明书,,,,,,True,,True,True
635,尿糖试纸,尿糖试纸,,,尿糖试纸，详见说明书,详见说明书,详见说明书,详见说明书,详见说明书,,,,,,True,,True,True
636,早早孕试纸,早早孕试纸,,,早早孕试纸，详见说明书,详见说明书,详见说明书,详见说明书,详见说明书,,,,,,True,,True,True
637,排卵试纸,排卵试纸,,,排卵试纸，详见说明书,详见说明书,详见说明书,详见说明书,详见说明书,,,,,,True,,True,True
638,幽门螺杆菌检测试纸,幽门螺杆菌检测试纸,,,幽门螺杆菌检测试纸，详见说明书,详见说明书,详见说明书,详见说明书,详见说明书,,,,,,True,,True,True
639,乙肝试纸,乙肝试纸,,,乙肝试纸，详见说明书,详见说明书,详见说明书,详见说明书,详见说明书,,,,,,True,,True,True
640,丙肝试纸,丙肝试纸,,,丙肝试纸，详见说明书,详见说明书,详见说明书,详见说明书,详见说明书,,,,,,True,,True,True
641,艾滋病检测试纸,艾滋病检测试纸,,,艾滋病检测试纸，详见说明书,详见说明书,详见说明书,详见说明书,详见说明书,,,,,,True,,True,True
